name,parent,href,n_sub
Mind Mapping Software,Collaboration & Productivity Software,https://www.g2.com/categories/mind-mapping,0
Note-Taking Management Software,Collaboration & Productivity Software,https://www.g2.com/categories/note-taking-management,0
Objectives and Key Results (OKR) Software,Collaboration & Productivity Software,https://www.g2.com/categories/objectives-and-key-results-okr,0
Productivity Bots Software,Collaboration & Productivity Software,https://www.g2.com/categories/productivity-bots,0
Push-To-Talk (PTT) Software,Collaboration & Productivity Software,https://www.g2.com/categories/push-to-talk-ptt,0
Room Systems,Collaboration & Productivity Software,https://www.g2.com/categories/room-systems,0
Shared Inbox Software,Collaboration & Productivity Software,https://www.g2.com/categories/shared-inbox,0
Social Network Platforms,Collaboration & Productivity Software,https://www.g2.com/categories/social-networks,0
Transcription Software,Collaboration & Productivity Software,https://www.g2.com/categories/transcription,0
UCaaS Platforms,Collaboration & Productivity Software,https://www.g2.com/categories/ucaas-platforms,0
Unified Workspaces Software,Collaboration & Productivity Software,https://www.g2.com/categories/unified-workspaces,0
Video Communications Software,Collaboration & Productivity Software,https://www.g2.com/categories/video-communications,0
Video Conferencing Software,Collaboration & Productivity Software,https://www.g2.com/categories/video-conferencing,0
VoIP Providers,Collaboration & Productivity Software,https://www.g2.com/categories/voip,0
E-Commerce Software,Commerce Software,https://www.g2.com/categories/e-commerce,26
Catalog Management Software,E-Commerce Software,https://www.g2.com/categories/catalog-management,0
E-Commerce Platforms,E-Commerce Software,https://www.g2.com/categories/e-commerce-platforms,0
E-Commerce Tools ,E-Commerce Software,https://www.g2.com/categories/e-commerce-tools,0
E-commerce Fraud Protection Software,E-Commerce Software,https://www.g2.com/categories/e-commerce-fraud-protection,0
E-Merchandising Software,E-Commerce Software,https://www.g2.com/categories/e-merchandising,0
Multichannel Retail Software,E-Commerce Software,https://www.g2.com/categories/multichannel-retail,0
Product Reviews Software,E-Commerce Software,https://www.g2.com/categories/product-reviews,0
Subscription Management Software,E-Commerce Software,https://www.g2.com/categories/subscription-management,0
Age Verification Software,E-Commerce Software,https://www.g2.com/categories/age-verification,0
Brand Protection Software,E-Commerce Software,https://www.g2.com/categories/brand-protection,0
Drop Shipping Software,E-Commerce Software,https://www.g2.com/categories/drop-shipping,0
E-Commerce Analytics Software,E-Commerce Software,https://www.g2.com/categories/e-commerce-analytics,0
E-Commerce Personalization Software,E-Commerce Software,https://www.g2.com/categories/e-commerce-personalization,0
E-Commerce Search Software,E-Commerce Software,https://www.g2.com/categories/e-commerce-search,0
Marketplace Software,E-Commerce Software,https://www.g2.com/categories/marketplace,0
Mobile E-Commerce Software,E-Commerce Software,https://www.g2.com/categories/mobile-e-commerce,0
Online Marketplace Optimization Tools,E-Commerce Software,https://www.g2.com/categories/online-marketplace-optimization-tools,0
Print On Demand Software,E-Commerce Software,https://www.g2.com/categories/print-on-demand,0
Product Information Management (PIM) Software,E-Commerce Software,https://www.g2.com/categories/product-information-management-pim,0
Shopping Cart Software,E-Commerce Software,https://www.g2.com/categories/shopping-cart,0
Social Commerce Platforms,E-Commerce Software,https://www.g2.com/categories/social-commerce-platforms,0
Subscription Analytics Software,E-Commerce Software,https://www.g2.com/categories/subscription-analytics,0
Subscription Billing Software,E-Commerce Software,https://www.g2.com/categories/subscription-billing,0
Subscription Revenue Management Software,E-Commerce Software,https://www.g2.com/categories/subscription-revenue-management,0
Virtual Fitting Software,E-Commerce Software,https://www.g2.com/categories/virtual-fitting,0
Visual Product Customization Software,E-Commerce Software,https://www.g2.com/categories/visual-product-customization,0
Omnichannel Commerce Software,Commerce Software,https://www.g2.com/categories/omnichannel-commerce,0
Payment Software,Commerce Software,https://www.g2.com/categories/payment,6
Payment Gateways,Payment Software,https://www.g2.com/categories/payment-gateways,0
Installment Payment and Buy Now Pay Later (BNPL) Software,Payment Software,https://www.g2.com/categories/installment-payment-and-buy-now-pay-later-bnpl,0
Payment Analytics Software,Payment Software,https://www.g2.com/categories/payment-analytics,0
Payment Card Issuance Software,Payment Software,https://www.g2.com/categories/payment-card-issuance,0
Payment Processing Software,Payment Software,https://www.g2.com/categories/payment-processing,0
Payments Orchestration Software,Payment Software,https://www.g2.com/categories/payments-orchestration,0
POS Software,Commerce Software,https://www.g2.com/categories/pos,2
Restaurant POS Systems,POS Software,https://www.g2.com/categories/restaurant-pos,0
Retail POS Systems,POS Software,https://www.g2.com/categories/retail-pos,0
Retail Software,Commerce Software,https://www.g2.com/categories/retail,15
Automotive Digital Retailing Software,Retail Software,https://www.g2.com/categories/automotive-digital-retailing,0
Other Retail Software,Retail Software,https://www.g2.com/categories/other-retail,0
Retail Analytics Software,Retail Software,https://www.g2.com/categories/retail-analytics,0
Retail Assortment Management Applications Software,Retail Software,https://www.g2.com/categories/retail-assortment-management-applications,0
Retail Business Management Software,Retail Software,https://www.g2.com/categories/retail-business-management,0
Retail Distributed Order Management Systems,Retail Software,https://www.g2.com/categories/retail-distributed-order-management-systems,0
Retail Execution Software,Retail Software,https://www.g2.com/categories/retail-execution,0
Retail Intelligence Software,Retail Software,https://www.g2.com/categories/retail-intelligence,0
Retail IoT Software,Retail Software,https://www.g2.com/categories/retail-iot,0
Retail Management Systems,Retail Software,https://www.g2.com/categories/retail-management-system,0
Retail Operations Software,Retail Software,https://www.g2.com/categories/retail-operations,0
Retail Pricing Software,Retail Software,https://www.g2.com/categories/retail-pricing,0
Retail Space Planning Software,Retail Software,https://www.g2.com/categories/retail-space-planning,0
Retail Task Management Software,Retail Software,https://www.g2.com/categories/retail-task-management,0
Trade Promotion Management Software,Retail Software,https://www.g2.com/categories/trade-promotion-management,0
Client Portal Software,Content Management Systems,https://www.g2.com/categories/client-portal,0
Cloud Content Collaboration Software,Content Management Systems,https://www.g2.com/categories/cloud-content-collaboration,0
CMS Tools,Content Management Systems,https://www.g2.com/categories/cms-tools,0
Commenting Systems,Content Management Systems,https://www.g2.com/categories/commenting-systems,0
Component Content Management Systems,Content Management Systems,https://www.g2.com/categories/component-content-management-systems,0
Design Systems Software,Content Management Systems,https://www.g2.com/categories/design-systems,0
Desktop Search Software,Content Management Systems,https://www.g2.com/categories/desktop-search,0
Digital Asset Management Software,Content Management Systems,https://www.g2.com/categories/digital-asset-management,0
Digital Experience Platforms (DXP),Content Management Systems,https://www.g2.com/categories/digital-experience-platforms-dxp,0
Digital Rights Management (DRM) Software,Content Management Systems,https://www.g2.com/categories/digital-rights-management-drm,0
Enterprise Content Management (ECM) Systems,Content Management Systems,https://www.g2.com/categories/enterprise-content-management-ecm,0
File Migration Software,Content Management Systems,https://www.g2.com/categories/file-migration,0
Headless CMS Software,Content Management Systems,https://www.g2.com/categories/headless-cms,0
Image Optimization Software,Content Management Systems,https://www.g2.com/categories/image-optimization,0
Knowledge Management Software,Content Management Systems,https://www.g2.com/categories/knowledge-management,4
Knowledge Base Software,Knowledge Management Software,https://www.g2.com/categories/knowledge-base,0
Q&amp;A Platforms ,Knowledge Management Software,https://www.g2.com/categories/q-a-platforms,0
Standard Operating Procedures Software,Knowledge Management Software,https://www.g2.com/categories/standard-operating-procedures,0
Work Instructions Software,Knowledge Management Software,https://www.g2.com/categories/work-instructions,0
Live Blog Software,Content Management Systems,https://www.g2.com/categories/live-blog,0
Localization Software,Content Management Systems,https://www.g2.com/categories/localization,5
Computer-Assisted Translation Software,Localization Software,https://www.g2.com/categories/computer-assisted-translation,0
Machine Translation Software,Localization Software,https://www.g2.com/categories/machine-translation,0
